item_id,order_id,product_id,quantity,discount_percent
17866,7040,182,2,20
17867,7041,44,2,0
17868,7042,149,1,5
17869,7042,42,3,0
17870,7043,189,1,15
17871,7044,43,1,5
17872,7044,27,5,15
17873,7044,141,3,10
17874,7045,166,2,15
17875,7045,1,2,0
17876,7046,151,3,10
17877,7046,88,4,10
17878,7046,179,4,5
17879,7046,159,5,0
17880,7047,196,3,5
17881,7047,185,2,0
17882,7048,173,4,20
17883,7048,38,1,15
17884,7049,113,5,10
17885,7049,43,4,10
17886,7050,64,2,25
17887,7050,10,4,25
17888,7051,26,2,10
17889,7051,31,5,5
17890,7052,181,4,0
17891,7052,49,2,20
17892,7052,117,3,10
17893,7053,9,2,0
17894,7054,75,3,5
17895,7054,28,1,10
17896,7054,146,4,10
17897,7054,158,4,20
17898,7055,164,4,25
17899,7055,164,4,10
17900,7056,51,5,0
17901,7056,55,2,15
17902,7056,19,3,10
17903,7057,87,1,20
17904,7057,44,3,10
17905,7057,1,5,5
17906,7058,78,3,0
17907,7058,38,5,0
17908,7058,167,5,10
17909,7059,139,4,0
17910,7060,156,3,5
17911,7060,111,2,15
17912,7060,200,2,15
17913,7061,70,2,5
17914,7062,83,5,10
17915,7063,56,5,15
17916,7063,62,3,0
17917,7064,40,5,20
17918,7064,136,2,25
17919,7064,171,3,10
17920,7065,123,1,25
17921,7065,136,4,10
17922,7066,116,4,10
17923,7066,36,5,15
17924,7067,143,2,25
17925,7067,140,3,5
17926,7067,41,3,15
17927,7067,165,4,0
17928,7068,18,3,5
17929,7068,68,2,20
17930,7068,57,2,10
17931,7069,7,4,20
17932,7070,146,4,25
17933,7070,168,3,10
17934,7070,173,3,15
17935,7071,144,4,0
17936,7071,115,3,20
17937,7071,2,5,25
17938,7072,84,3,5
17939,7072,157,5,0
17940,7073,116,1,15
17941,7073,159,4,25
17942,7074,93,2,5
17943,7075,17,4,25
17944,7075,1,5,0
17945,7075,28,4,15
17946,7075,166,5,15
17947,7076,192,3,20
17948,7076,178,4,10
17949,7076,188,4,25
17950,7077,84,5,25
17951,7078,132,5,25
17952,7079,78,5,5
17953,7079,20,3,15
17954,7080,96,5,10
17955,7080,114,1,25
17956,7080,65,1,20
17957,7080,197,5,25
17958,7080,190,2,15
17959,7081,71,2,15
17960,7081,158,1,5
17961,7082,184,3,20
17962,7082,81,3,5
17963,7082,90,1,15
17964,7083,31,2,20
17965,7083,83,3,0
17966,7083,23,4,20
17967,7083,181,3,10
17968,7084,146,5,25
17969,7085,190,5,20
17970,7085,62,3,5
17971,7085,123,1,5
17972,7085,74,1,0
17973,7086,90,2,20
17974,7086,61,3,20
17975,7086,106,2,5
17976,7087,16,1,5
17977,7087,113,3,0
17978,7088,128,2,15
17979,7089,20,3,15
17980,7089,118,5,0
17981,7089,159,4,0
17982,7090,48,1,0
17983,7090,92,5,0
17984,7091,200,2,25
17985,7091,133,4,0
17986,7092,76,4,20
17987,7092,181,2,5
17988,7093,6,1,5
17989,7093,188,3,5
17990,7093,110,2,15
17991,7093,63,2,15
17992,7094,19,5,10
17993,7094,118,4,25
17994,7094,3,4,20
17995,7095,169,2,15
17996,7095,27,2,0
17997,7095,141,2,10
17998,7095,187,2,20
17999,7096,72,1,5
18000,7096,113,2,0
18001,7096,7,4,25
18002,7096,50,5,0
18003,7096,197,3,0
18004,7097,133,1,25
18005,7097,198,3,20
18006,7097,174,4,5
18007,7098,122,4,0
18008,7098,171,2,15
18009,7098,13,1,25
18010,7099,45,1,0
18011,7100,8,3,20
18012,7101,8,5,20
18013,7101,136,2,15
18014,7101,191,2,15
18015,7101,105,3,15
18016,7101,143,1,10
18017,7102,38,5,10
18018,7103,4,2,20
18019,7103,139,3,5
18020,7103,112,4,0
18021,7103,117,4,10
18022,7103,54,3,15
18023,7104,59,5,5
18024,7104,94,2,25
18025,7104,28,3,25
18026,7105,18,5,25
18027,7105,9,3,25
18028,7106,119,1,20
18029,7106,139,2,0
18030,7107,60,1,0
18031,7107,28,1,5
18032,7107,119,3,15
18033,7107,9,3,10
18034,7108,15,5,20
18035,7108,84,4,15
18036,7108,11,4,25
18037,7108,48,1,10
18038,7109,65,3,15
18039,7109,188,3,15
18040,7109,156,4,15
18041,7109,28,5,10
18042,7109,123,3,5
18043,7110,130,4,15
18044,7110,33,3,0
18045,7110,44,5,10
18046,7111,196,3,0
18047,7112,140,1,20
18048,7112,88,2,20
18049,7112,18,2,10
18050,7112,63,5,25
18051,7113,52,1,0
18052,7113,70,1,0
18053,7114,11,5,25
18054,7115,89,4,20
18055,7115,41,5,10
18056,7115,192,1,25
18057,7116,195,5,20
18058,7116,121,4,10
18059,7117,178,2,0
18060,7117,169,3,20
18061,7118,42,4,25
18062,7118,36,1,10
18063,7118,90,1,5
18064,7119,152,4,25
18065,7119,129,1,0
18066,7119,18,4,20
18067,7120,38,1,20
18068,7120,117,3,0
18069,7121,100,3,20
18070,7122,40,2,0
18071,7122,116,2,10
18072,7123,169,3,15
18073,7123,33,1,5
18074,7124,176,2,20
18075,7124,65,5,10
18076,7125,95,1,5
18077,7125,162,1,20
18078,7126,139,5,10
18079,7126,171,5,10
18080,7127,194,4,25
18081,7128,179,1,25
18082,7128,121,1,25
18083,7129,127,2,0
18084,7129,171,2,0
18085,7129,92,4,25
18086,7129,8,1,5
18087,7130,191,5,20
18088,7130,66,4,15
18089,7130,87,5,20
18090,7130,72,3,15
18091,7131,103,2,0
18092,7132,180,1,25
18093,7132,81,2,0
18094,7133,111,5,0
18095,7134,4,4,20
18096,7135,108,1,5
18097,7135,141,4,5
18098,7135,174,3,5
18099,7135,83,4,0
18100,7135,179,1,0
18101,7136,184,2,25
18102,7136,59,3,15
18103,7136,118,1,10
18104,7136,121,2,25
18105,7137,147,1,5
18106,7138,50,5,20
18107,7138,25,2,20
18108,7138,184,2,15
18109,7139,35,5,20
18110,7140,140,1,20
18111,7140,126,4,5
18112,7141,43,2,25
18113,7142,26,1,20
18114,7142,191,1,25
18115,7143,72,3,0
18116,7144,153,2,0
18117,7144,106,5,25
18118,7144,70,5,5
18119,7144,124,2,25
18120,7145,21,3,20
18121,7145,74,4,5
18122,7145,75,4,5
18123,7145,116,4,0
18124,7146,66,2,10
18125,7147,78,4,25
18126,7148,63,2,0
18127,7148,127,2,15
18128,7148,168,2,0
18129,7148,35,3,15
18130,7148,146,4,15
18131,7149,25,3,15
18132,7149,156,3,15
18133,7150,29,3,5
18134,7151,174,4,15
18135,7151,166,1,10
18136,7151,59,2,25
18137,7152,146,2,25
18138,7153,3,2,5
18139,7154,185,1,0
18140,7154,154,5,20
18141,7154,200,5,20
18142,7154,53,5,15
18143,7154,30,3,15
18144,7155,80,3,5
18145,7155,190,3,5
18146,7155,142,5,0
18147,7155,166,1,20
18148,7155,79,4,25
18149,7156,175,2,20
18150,7156,130,2,0
18151,7157,29,1,15
18152,7157,33,2,25
18153,7157,138,4,0
18154,7157,192,1,15
18155,7158,74,5,20
18156,7158,168,4,20
18157,7158,174,5,20
18158,7158,60,2,25
18159,7159,125,2,5
18160,7159,8,2,10
18161,7159,54,3,5
18162,7159,158,4,10
18163,7160,193,3,0
18164,7160,45,4,20
18165,7161,106,3,25
18166,7161,196,4,0
18167,7161,127,3,0
18168,7162,108,5,20
18169,7163,22,1,5
18170,7164,74,4,20
18171,7164,133,3,0
18172,7165,159,5,10
18173,7165,95,2,20
18174,7165,147,2,0
18175,7166,173,4,10
18176,7166,164,1,25
18177,7167,4,5,10
18178,7167,105,1,10
18179,7168,144,5,0
18180,7168,170,1,20
18181,7168,55,5,10
18182,7169,52,3,20
18183,7169,62,5,25
18184,7170,190,4,0
18185,7171,60,3,10
18186,7171,62,5,0
18187,7171,88,5,5
18188,7171,166,4,15
18189,7171,91,2,10
18190,7172,159,3,15
18191,7172,79,3,15
18192,7173,92,2,25
18193,7173,110,2,0
18194,7174,194,2,5
18195,7175,196,5,25
18196,7175,124,5,15
18197,7175,2,2,0
18198,7175,79,1,10
18199,7176,87,5,5
18200,7177,194,1,0
18201,7178,172,5,0
18202,7179,179,4,10
18203,7179,193,4,5
18204,7179,32,2,0
18205,7179,190,2,20
18206,7180,64,2,25
18207,7180,21,1,25
18208,7180,157,1,25
18209,7181,102,5,5
18210,7181,151,3,0
18211,7182,36,3,25
18212,7183,167,5,0
18213,7183,152,2,25
18214,7183,174,1,20
18215,7183,155,1,0
18216,7183,171,1,20
18217,7184,18,2,5
18218,7184,96,2,0
18219,7184,27,2,20
18220,7184,185,1,25
18221,7184,66,4,25
18222,7185,44,4,25
18223,7185,4,1,5
18224,7186,178,1,20
18225,7187,92,1,5
18226,7187,44,3,25
18227,7187,7,3,5
18228,7187,8,2,10
18229,7187,104,3,20
18230,7188,83,3,10
18231,7188,192,1,5
18232,7188,73,2,25
18233,7189,112,1,10
18234,7189,27,1,0
18235,7190,63,4,25
18236,7191,65,1,20
18237,7192,110,1,0
18238,7192,76,3,0
18239,7192,36,4,25
18240,7192,109,3,20
18241,7193,123,5,25
18242,7193,70,3,25
18243,7194,57,4,25
18244,7195,99,1,0
18245,7195,149,2,10
18246,7195,200,5,10
18247,7195,74,3,5
18248,7196,137,4,20
18249,7196,173,1,10
18250,7196,134,5,0
18251,7196,170,2,10
18252,7196,25,3,15
18253,7197,186,5,0
18254,7197,157,2,20
18255,7197,21,2,15
18256,7198,143,3,15
18257,7198,180,1,15
18258,7199,162,4,0
18259,7200,19,1,0
18260,7200,116,5,20
18261,7201,91,1,20
18262,7201,46,1,20
18263,7202,16,3,5
18264,7202,149,5,15
18265,7202,150,2,25
18266,7203,126,1,15
18267,7204,112,5,5
18268,7204,66,2,0
18269,7204,123,3,5
18270,7205,58,1,5
18271,7205,187,3,25
18272,7206,40,4,25
18273,7206,3,2,10
18274,7207,129,4,20
18275,7207,98,4,5
18276,7207,170,3,15
18277,7208,51,3,25
18278,7208,108,2,5
18279,7208,48,1,15
18280,7209,136,2,10
18281,7209,198,1,20
18282,7209,113,3,5
18283,7209,55,2,20
18284,7210,72,1,20
18285,7211,57,5,25
18286,7212,66,2,5
18287,7213,94,1,5
18288,7214,59,2,15
18289,7215,84,4,10
18290,7215,23,5,0
18291,7215,99,2,5
18292,7216,2,5,5
18293,7217,116,1,15
18294,7218,131,4,20
18295,7218,153,1,0
18296,7218,200,1,20
18297,7218,119,2,20
18298,7219,195,2,10
18299,7220,35,5,20
18300,7221,150,1,15
18301,7222,52,5,15
18302,7222,126,4,5
18303,7222,154,2,25
18304,7223,58,2,25
18305,7223,86,1,0
18306,7223,43,4,20
18307,7223,174,2,5
18308,7223,24,4,25
18309,7224,73,2,0
18310,7224,23,4,0
18311,7225,146,5,25
18312,7226,18,1,15
18313,7226,83,1,25
18314,7226,179,4,25
18315,7226,78,3,20
18316,7227,11,5,20
18317,7227,121,3,0
18318,7228,109,3,25
18319,7228,157,2,15
18320,7228,59,1,10
18321,7229,89,5,5
18322,7229,30,5,10
18323,7230,33,4,0
18324,7230,163,2,0
18325,7231,142,1,25
18326,7231,46,5,20
18327,7232,94,4,20
18328,7232,91,5,20
18329,7232,2,1,25
18330,7233,20,4,15
18331,7233,144,1,15
18332,7234,53,5,10
18333,7234,103,2,5
18334,7234,194,5,0
18335,7235,200,2,15
18336,7236,194,4,20
18337,7237,69,1,0
18338,7237,102,5,20
18339,7238,179,5,15
18340,7239,37,4,10
18341,7239,138,3,15
18342,7239,21,2,15
18343,7239,99,2,15
18344,7240,46,5,15
18345,7241,49,3,10
18346,7242,139,4,15
18347,7243,34,1,20
18348,7243,174,5,5
18349,7244,198,1,0
18350,7244,174,2,0
18351,7244,127,5,10
18352,7244,151,1,25
18353,7244,180,1,5
18354,7245,104,1,5
18355,7245,82,2,5
18356,7245,69,5,10
18357,7246,5,3,20
18358,7246,194,5,0
18359,7246,66,4,0
18360,7247,152,2,25
18361,7248,102,3,0
18362,7248,97,3,20
18363,7249,39,2,25
18364,7250,127,5,15
18365,7250,25,2,10
18366,7250,126,5,5
18367,7250,105,1,25
18368,7251,144,2,5
18369,7251,148,3,0
18370,7251,20,1,25
18371,7251,198,4,20
18372,7252,109,4,25
18373,7252,157,5,25
18374,7253,155,1,20
18375,7254,80,5,10
18376,7254,181,1,15
18377,7255,131,1,10
18378,7255,6,3,0
18379,7256,181,5,5
18380,7256,182,2,15
18381,7257,116,2,20
18382,7257,101,4,5
18383,7257,199,3,10
18384,7257,164,2,0
18385,7258,3,3,15
18386,7259,12,2,0
18387,7259,183,5,10
18388,7259,178,1,15
18389,7259,78,3,10
18390,7260,50,2,10
18391,7260,141,3,5
18392,7260,78,4,15
18393,7261,190,1,20
18394,7261,71,3,0
18395,7261,71,2,15
18396,7261,51,4,0
18397,7261,169,2,10
18398,7262,102,5,25
18399,7263,140,1,0
18400,7263,3,3,15
18401,7264,164,3,20
18402,7264,87,2,0
18403,7265,131,2,10
18404,7265,179,4,25
18405,7265,121,1,0
18406,7266,118,5,20
18407,7266,26,2,10
18408,7267,161,3,5
18409,7267,35,1,20
18410,7268,198,1,5
18411,7268,108,3,0
18412,7268,89,1,15
18413,7269,157,3,15
18414,7270,126,3,25
18415,7271,163,4,15
18416,7271,146,1,25
18417,7272,46,1,0
18418,7272,58,3,20
18419,7273,56,3,5
18420,7274,37,5,20
18421,7274,37,4,25
18422,7274,153,4,0
18423,7274,152,3,25
18424,7274,44,3,10
18425,7275,96,5,15
18426,7276,36,5,0
18427,7277,50,4,5
18428,7277,38,4,15
18429,7277,120,5,5
18430,7277,115,5,0
18431,7278,172,3,10
18432,7278,19,2,5
18433,7278,30,4,20
18434,7279,190,3,25
18435,7280,110,2,5
18436,7281,136,2,25
18437,7281,105,2,15
18438,7281,148,1,10
18439,7281,1,4,5
18440,7282,18,3,10
18441,7282,190,1,5
18442,7282,7,3,15
18443,7282,77,4,5
18444,7282,153,3,5
18445,7283,66,4,25
18446,7283,167,4,5
18447,7284,186,2,0
18448,7284,197,4,0
18449,7284,54,5,0
18450,7284,133,1,15
18451,7285,56,4,25
18452,7285,170,3,0
18453,7285,22,2,5
18454,7286,41,4,10
18455,7287,68,5,15
18456,7288,164,3,0
18457,7289,31,3,20
18458,7289,48,1,25
18459,7290,129,5,0
18460,7291,179,5,15
18461,7291,157,1,25
18462,7291,18,3,5
18463,7291,127,2,25
18464,7291,198,3,15
18465,7292,69,1,0
18466,7292,163,1,5
18467,7292,40,4,5
18468,7292,60,1,0
18469,7292,193,1,20
18470,7293,199,2,20
18471,7293,190,5,20
18472,7294,11,5,5
18473,7294,142,5,25
18474,7294,34,1,0
18475,7295,92,3,0
18476,7295,140,3,15
18477,7296,158,1,20
18478,7297,113,3,20
18479,7297,163,3,15
18480,7297,48,4,0
18481,7297,56,2,5
18482,7297,27,4,20
18483,7298,47,5,0
18484,7299,173,5,0
18485,7299,98,2,0
18486,7299,121,2,25
18487,7300,5,1,5
18488,7300,117,1,5
18489,7300,74,4,5
18490,7301,188,3,5
18491,7301,138,3,10
18492,7301,57,4,15
18493,7301,85,2,25
18494,7302,15,3,0
18495,7302,2,2,15
18496,7303,133,1,5
18497,7304,64,1,25
18498,7304,117,4,25
18499,7304,157,3,0
18500,7305,5,5,15
18501,7306,44,2,5
18502,7306,178,5,10
18503,7306,27,4,20
18504,7307,181,5,0
18505,7307,189,1,10
18506,7307,53,1,5
18507,7307,177,2,5
18508,7308,138,5,0
18509,7309,155,5,5
18510,7309,200,4,10
18511,7309,181,2,10
18512,7310,135,2,15
18513,7310,39,3,10
18514,7311,169,5,15
18515,7311,49,5,25
18516,7311,131,4,15
18517,7312,183,1,10
18518,7312,97,3,0
18519,7312,16,1,0
18520,7312,134,1,25
18521,7313,60,3,15
18522,7314,121,2,0
18523,7314,85,2,10
18524,7314,6,5,5
18525,7314,181,5,5
18526,7314,92,2,15
18527,7315,82,4,0
18528,7315,116,1,25
18529,7315,52,5,15
18530,7316,175,5,25
18531,7316,97,4,5
18532,7317,194,4,15
18533,7317,4,3,0
18534,7318,47,3,15
18535,7319,40,3,20
18536,7319,197,4,20
18537,7320,19,5,20
18538,7320,52,3,15
18539,7320,43,3,15
18540,7320,170,2,15
18541,7321,3,1,20
18542,7322,39,3,0
18543,7323,41,2,20
18544,7323,17,5,15
18545,7324,48,4,25
18546,7325,52,2,15
18547,7325,90,2,25
18548,7325,134,3,15
18549,7326,119,4,5
18550,7326,62,4,5
18551,7327,54,3,5
18552,7327,161,3,25
18553,7327,198,2,20
18554,7328,153,4,15
18555,7329,190,1,15
18556,7329,67,4,25
18557,7329,87,2,5
18558,7330,89,3,15
18559,7330,53,5,5
18560,7330,74,1,15
18561,7330,152,2,15
18562,7330,86,2,20
18563,7331,153,5,20
18564,7331,139,3,25
18565,7332,84,1,10
18566,7332,196,5,5
18567,7332,175,1,15
18568,7333,184,2,5
18569,7333,125,1,15
18570,7334,166,4,20
18571,7335,30,1,10
18572,7335,35,5,10
18573,7335,81,4,20
18574,7336,143,4,5
18575,7336,184,2,0
18576,7336,183,4,5
18577,7336,196,5,5
18578,7336,55,1,20
18579,7337,137,1,25
18580,7337,60,3,10
18581,7337,158,5,20
18582,7337,115,1,10
18583,7337,199,2,0
18584,7338,158,2,5
18585,7339,188,4,10
18586,7339,100,4,15
18587,7339,15,3,25
18588,7339,95,5,20
18589,7340,65,3,5
18590,7340,39,5,10
18591,7340,185,2,10
18592,7340,115,5,25
18593,7341,136,3,15
18594,7341,198,1,10
18595,7341,178,3,0
18596,7341,93,5,15
18597,7342,1,3,10
18598,7342,199,1,5
18599,7342,79,3,5
18600,7343,10,3,25
18601,7343,92,2,5
18602,7343,179,3,15
18603,7344,108,3,15
18604,7345,199,2,15
18605,7346,175,2,10
18606,7347,196,4,5
18607,7347,102,3,20
18608,7347,86,5,15
18609,7348,38,3,15
18610,7348,169,1,20
18611,7348,24,1,20
18612,7349,83,4,20
18613,7350,129,1,0
18614,7350,79,3,20
18615,7350,129,5,20
18616,7351,51,3,0
18617,7352,154,5,15
18618,7352,17,4,25
18619,7353,106,3,10
18620,7353,61,2,20
18621,7353,2,4,15
18622,7354,83,5,5
18623,7354,65,3,25
18624,7354,137,5,20
18625,7354,125,4,25
18626,7355,69,5,20
18627,7355,88,3,25
18628,7356,138,3,0
18629,7356,103,4,25
18630,7356,132,1,10
18631,7356,76,4,10
18632,7357,174,5,10
18633,7357,165,3,20
18634,7358,153,2,10
18635,7358,141,3,20
18636,7358,193,1,0
18637,7358,112,1,10
18638,7358,170,2,10
18639,7359,57,2,15
18640,7360,99,4,0
18641,7360,172,2,20
18642,7360,188,5,0
18643,7361,13,4,20
18644,7361,19,1,20
18645,7362,65,5,5
18646,7362,78,1,15
18647,7363,145,3,15
18648,7363,175,3,5
18649,7364,47,3,15
18650,7364,102,2,20
18651,7365,94,2,25
18652,7365,54,1,25
18653,7365,94,2,0
18654,7366,89,1,5
18655,7367,46,4,0
18656,7367,129,4,5
18657,7367,84,3,15
18658,7367,102,2,5
18659,7367,60,1,20
18660,7368,132,4,0
18661,7369,86,5,20
18662,7369,42,3,0
18663,7369,122,1,5
18664,7370,49,2,20
18665,7371,193,3,20
18666,7371,176,4,10
18667,7371,33,2,10
18668,7372,195,4,20
18669,7373,99,3,20
18670,7373,54,1,10
18671,7373,155,1,25
18672,7373,118,1,15
18673,7374,122,3,25
18674,7375,120,3,0
18675,7375,159,2,15
18676,7376,182,1,5
18677,7377,78,2,0
18678,7377,20,1,20
18679,7377,113,1,5
18680,7378,82,4,5
18681,7378,56,4,10
18682,7378,12,4,25
18683,7379,53,5,15
18684,7379,53,4,0
18685,7379,96,4,10
18686,7379,122,1,15
18687,7380,106,4,0
18688,7380,64,1,0
18689,7381,12,3,0
18690,7381,29,1,25
18691,7382,44,4,25
18692,7383,117,4,0
18693,7383,52,5,15
18694,7383,199,4,5
18695,7384,150,2,25
18696,7384,143,2,25
18697,7384,171,3,20
18698,7385,111,3,10
18699,7386,138,1,5
18700,7387,130,3,20
18701,7387,172,3,25
18702,7387,86,1,10
18703,7388,111,2,10
18704,7388,181,2,0
18705,7389,177,4,15
18706,7389,134,4,5
18707,7389,144,3,0
18708,7389,20,1,25
18709,7390,113,2,25
18710,7391,79,2,20
18711,7391,71,4,10
18712,7391,193,1,25
18713,7391,24,4,0
18714,7391,60,5,5
18715,7392,140,4,5
18716,7392,15,5,25
18717,7392,93,5,5
18718,7393,192,3,20
18719,7393,37,5,20
18720,7394,37,5,0
18721,7395,42,2,20
18722,7395,17,4,25
18723,7395,30,5,5
18724,7395,170,2,5
18725,7395,200,2,20
18726,7396,66,1,20
18727,7396,72,4,0
18728,7396,180,1,15
18729,7397,142,3,0
18730,7398,134,1,10
18731,7398,184,4,25
18732,7398,125,3,0
18733,7398,70,1,0
18734,7399,159,1,10
18735,7399,2,4,20
18736,7399,56,1,5
18737,7400,102,5,5
18738,7400,36,2,20
18739,7400,109,4,20
18740,7400,124,2,20
18741,7400,54,4,5
18742,7401,193,1,25
18743,7401,123,5,15
18744,7401,140,1,20
18745,7402,169,5,25
18746,7403,134,5,5
18747,7403,167,2,20
18748,7403,15,1,10
18749,7403,38,2,5
18750,7404,132,5,5
18751,7404,76,1,25
18752,7404,42,3,15
18753,7404,50,4,10
18754,7405,124,4,5
18755,7405,111,4,0
18756,7406,131,3,25
18757,7407,12,4,25
18758,7407,13,5,25
18759,7407,127,2,15
18760,7407,18,1,15
18761,7408,19,4,10
18762,7408,31,2,10
18763,7408,178,2,15
18764,7408,2,1,20
18765,7409,194,4,20
18766,7409,3,2,5
18767,7409,73,1,25
18768,7409,199,5,15
18769,7409,28,4,5
18770,7410,136,2,10
18771,7410,127,3,10
18772,7411,137,1,0
18773,7412,38,5,0
18774,7413,70,4,15
18775,7413,43,4,0
18776,7414,139,5,15
18777,7414,15,1,15
18778,7414,7,4,5
18779,7415,47,2,20
18780,7416,198,5,15
18781,7416,10,5,20
18782,7416,187,3,5
18783,7417,186,1,25
18784,7417,174,5,25
18785,7417,132,1,25
18786,7418,30,3,20
18787,7418,13,1,0
18788,7418,186,5,15
18789,7418,199,1,0
18790,7419,155,1,5
18791,7419,163,4,25
18792,7420,167,4,15
18793,7420,19,5,0
18794,7421,143,2,20
18795,7421,178,2,25
18796,7421,23,1,25
18797,7421,53,1,20
18798,7421,53,5,25
18799,7422,143,1,0
18800,7422,176,2,10
18801,7422,124,3,0
18802,7423,47,2,0
18803,7423,85,4,15
18804,7423,1,4,5
18805,7423,60,1,0
18806,7424,163,5,5
18807,7424,142,4,25
18808,7425,165,2,20
18809,7425,19,2,0
18810,7425,187,1,5
18811,7425,24,4,5
18812,7425,7,5,20
18813,7426,73,1,20
18814,7426,109,2,0
18815,7426,189,5,25
18816,7426,63,4,10
18817,7426,171,3,20
18818,7427,194,5,10
18819,7427,110,5,5
18820,7427,71,3,0
18821,7427,113,5,20
18822,7427,84,5,15
18823,7428,172,1,25
18824,7428,182,5,20
18825,7428,64,1,20
18826,7428,40,5,5
18827,7429,21,5,25
18828,7430,131,2,15
18829,7431,167,2,0
18830,7431,49,3,20
18831,7431,146,3,25
18832,7431,2,1,5
18833,7432,59,4,0
18834,7432,109,4,0
18835,7433,53,2,5
18836,7433,145,4,25
18837,7433,149,1,25
18838,7434,81,5,20
18839,7434,105,1,10
18840,7435,108,3,5
18841,7435,167,1,5
18842,7435,53,3,0
18843,7435,85,4,15
18844,7435,87,1,0
18845,7436,66,3,0
18846,7436,106,5,25
18847,7436,146,2,0
18848,7437,116,4,25
18849,7437,21,2,5
18850,7437,45,1,5
18851,7437,113,3,25
18852,7438,10,5,25
18853,7438,36,3,10
18854,7439,130,4,25
18855,7439,175,2,15
18856,7440,48,2,15
18857,7440,122,1,25
18858,7441,24,3,10
18859,7441,159,1,0
18860,7441,175,3,5
18861,7442,195,4,15
18862,7443,166,1,5
18863,7443,9,5,0
18864,7444,112,4,15
18865,7444,171,2,25
18866,7444,180,1,25
18867,7444,129,1,20
18868,7445,100,3,20
18869,7445,42,4,0
18870,7446,98,4,5
18871,7446,181,5,15
18872,7447,148,1,5
18873,7447,195,4,0
18874,7447,145,3,25
18875,7448,54,5,5
18876,7448,69,5,5
18877,7448,55,1,15
18878,7448,121,5,10
18879,7449,107,4,5
18880,7449,52,1,15
18881,7450,124,1,25
18882,7451,148,5,20
18883,7451,79,4,15
18884,7451,30,2,5
18885,7451,189,5,5
18886,7452,108,2,20
18887,7452,154,1,25
18888,7452,174,5,5
18889,7453,188,4,20
18890,7453,187,5,25
18891,7454,87,2,15
18892,7454,72,5,5
18893,7454,166,3,25
18894,7454,65,3,25
18895,7455,47,3,5
18896,7455,66,1,15
18897,7455,20,4,15
18898,7455,195,2,20
18899,7456,125,2,5
18900,7456,146,3,0
18901,7457,124,3,10
18902,7458,161,1,20
18903,7458,69,5,0
18904,7459,61,2,25
18905,7460,173,4,15
18906,7460,166,2,5
18907,7460,65,3,0
18908,7460,108,5,5
18909,7460,114,5,25
18910,7461,152,2,15
18911,7461,93,3,20
18912,7461,94,2,15
18913,7462,150,4,0
18914,7462,175,2,5
18915,7462,8,2,0
18916,7462,58,2,0
18917,7463,1,2,5
18918,7463,116,2,25
18919,7463,190,2,15
18920,7464,23,5,0
18921,7465,56,3,25
18922,7465,60,1,15
18923,7465,154,1,25
18924,7466,123,2,5
18925,7466,150,5,20
18926,7466,61,2,10
18927,7467,83,1,0
18928,7468,20,5,25
18929,7468,95,2,20
18930,7469,117,4,15
18931,7470,173,2,20
18932,7470,35,3,5
18933,7471,200,1,15
18934,7472,199,4,25
18935,7472,182,4,0
18936,7473,26,2,5
18937,7474,107,5,10
18938,7474,60,1,0
18939,7474,161,3,20
18940,7475,4,4,0
18941,7476,69,4,15
18942,7476,160,2,5
18943,7477,50,4,15
18944,7477,6,3,5
18945,7477,107,1,25
18946,7477,5,3,0
18947,7478,165,3,0
18948,7478,187,2,10
18949,7479,158,1,15
18950,7479,184,2,20
18951,7479,44,3,10
18952,7480,174,1,10
18953,7480,99,5,0
18954,7480,187,4,0
18955,7480,86,2,5
18956,7480,186,5,20
18957,7481,101,1,5
18958,7481,59,1,15
18959,7481,47,3,5
18960,7481,53,5,15
18961,7482,164,1,20
18962,7483,16,2,25
18963,7483,36,2,5
18964,7484,49,3,20
18965,7484,68,4,0
18966,7484,16,4,0
18967,7485,54,1,0
18968,7485,137,4,5
18969,7485,132,4,10
18970,7486,151,5,20
18971,7487,197,2,15
18972,7487,158,2,10
18973,7488,34,5,25
18974,7488,156,5,0
18975,7488,129,3,25
18976,7488,100,1,20
18977,7489,27,5,20
18978,7489,69,3,5
18979,7489,7,4,20
18980,7490,36,3,15
18981,7490,94,2,20
18982,7490,27,5,5
18983,7491,1,3,25
18984,7491,97,4,25
18985,7492,86,1,10
18986,7493,184,4,5
18987,7493,195,4,25
18988,7493,128,5,25
18989,7494,146,1,10
18990,7494,66,2,5
18991,7495,4,5,15
18992,7495,197,4,20
18993,7496,144,3,20
18994,7497,25,5,25
18995,7498,6,2,5
18996,7498,17,4,25
18997,7498,28,5,25
18998,7498,11,2,25
18999,7498,93,1,15
19000,7499,67,3,10
19001,7500,102,3,5
19002,7500,58,5,25
19003,7500,165,5,0
19004,7500,102,1,5
19005,7501,119,2,25
19006,7501,28,1,5
19007,7502,96,1,0
19008,7503,178,4,5
19009,7503,82,2,15
19010,7503,127,4,25
19011,7503,21,2,10
19012,7503,194,5,5
19013,7504,9,5,10
19014,7504,82,3,10
19015,7505,91,5,10
19016,7505,4,3,0
19017,7506,144,1,0
19018,7506,169,4,10
19019,7506,71,2,20
19020,7506,166,4,25
19021,7506,4,5,20
19022,7507,169,2,15
19023,7508,141,2,5
19024,7508,23,5,20
19025,7509,5,1,20
19026,7510,58,4,5
19027,7510,131,1,5
19028,7511,63,5,25
19029,7511,60,4,0
