order_id,customer_id,order_date,status,payment_method,shipping_cost
9209,3124,2022-07-17,Pending,Credit Card,5.99
9210,1455,2021-05-13,Completed,Credit Card,14.99
9211,3998,2022-10-10,Completed,Credit Card,14.99
9212,4201,2022-03-19,Returned,Cash,0.0
9213,213,2022-12-10,Completed,PayPal,0.0
9214,4183,2021-02-20,Cancelled,Cash,5.99
9215,4365,2021-02-05,Completed,Credit Card,5.99
9216,442,2022-06-28,Completed,Credit Card,9.99
9217,3226,2022-02-07,Completed,Credit Card,5.99
9218,4115,2022-12-21,Completed,Debit Card,5.99
9219,1650,2021-06-05,Completed,Credit Card,5.99
9220,730,2023-12-03,Completed,Credit Card,0.0
9221,1006,2022-07-22,Completed,Credit Card,5.99
9222,1230,2021-03-22,Returned,Credit Card,5.99
9223,965,2023-02-15,Completed,Credit Card,9.99
9224,3772,2022-03-04,Completed,Credit Card,0.0
9225,4773,2021-11-11,Completed,Credit Card,5.99
9226,2722,2022-06-12,Completed,Credit Card,14.99
9227,4938,2023-04-08,Completed,Debit Card,5.99
9228,1144,2023-01-16,Completed,Debit Card,14.99
9229,4542,2021-07-21,Completed,Credit Card,5.99
9230,1217,2022-02-23,Completed,PayPal,14.99
9231,1313,2021-10-24,Completed,Credit Card,5.99
9232,1718,2023-07-23,Completed,Credit Card,0.0
9233,1978,2021-06-25,Completed,Debit Card,9.99
9234,667,2021-04-11,Cancelled,Cash,9.99
9235,1519,2021-03-12,Pending,Debit Card,5.99
9236,2698,2022-09-05,Returned,Credit Card,5.99
9237,3197,2021-08-01,Pending,Debit Card,14.99
9238,3982,2021-12-21,Completed,Credit Card,0.0
9239,4083,2023-05-30,Completed,Credit Card,5.99
9240,1123,2022-07-28,Completed,Credit Card,0.0
9241,2837,2022-04-28,Completed,Debit Card,0.0
9242,19,2023-11-24,Cancelled,Credit Card,5.99
9243,1755,2022-06-28,Cancelled,Debit Card,9.99
9244,4253,2023-08-25,Completed,Debit Card,9.99
9245,2819,2021-02-22,Completed,Credit Card,14.99
9246,3514,2021-07-20,Completed,PayPal,0.0
9247,1010,2021-11-21,Completed,Debit Card,5.99
9248,3479,2021-02-05,Completed,Credit Card,0.0
9249,1433,2023-01-13,Completed,Credit Card,0.0
9250,3773,2021-04-10,Returned,Debit Card,0.0
9251,952,2021-07-14,Completed,Credit Card,0.0
9252,2140,2023-02-24,Cancelled,Cash,5.99
9253,754,2022-03-09,Completed,Credit Card,0.0
9254,1553,2022-05-05,Completed,Credit Card,5.99
9255,2288,2021-11-07,Completed,Cash,14.99
9256,1430,2022-05-15,Pending,Cash,9.99
9257,4070,2023-03-12,Completed,Credit Card,9.99
9258,4052,2021-09-18,Pending,Debit Card,9.99
9259,1546,2022-10-13,Completed,Credit Card,5.99
9260,1180,2022-03-27,Completed,Debit Card,9.99
9261,1652,2021-10-02,Completed,PayPal,9.99
9262,2585,2023-05-28,Completed,Credit Card,0.0
9263,4030,2023-01-10,Completed,Credit Card,9.99
9264,1905,2023-09-30,Completed,Credit Card,5.99
9265,4015,2021-09-03,Completed,Credit Card,0.0
9266,2084,2021-08-16,Completed,Credit Card,5.99
9267,1474,2021-12-12,Pending,PayPal,5.99
9268,830,2022-08-24,Completed,Credit Card,5.99
9269,2536,2021-08-10,Cancelled,Credit Card,0.0
9270,1238,2021-10-14,Completed,PayPal,5.99
9271,98,2023-11-13,Completed,Credit Card,5.99
9272,4991,2022-03-10,Completed,Credit Card,14.99
9273,2070,2021-01-06,Completed,Credit Card,9.99
9274,1517,2021-02-24,Completed,Debit Card,9.99
9275,285,2023-05-26,Completed,Credit Card,0.0
9276,3599,2021-12-21,Completed,PayPal,5.99
9277,4866,2022-05-05,Completed,Credit Card,5.99
9278,1954,2023-12-26,Completed,Debit Card,5.99
9279,3942,2021-08-19,Completed,Debit Card,0.0
9280,2138,2023-11-16,Completed,Debit Card,5.99
9281,917,2022-03-10,Cancelled,Credit Card,5.99
9282,3028,2021-12-15,Completed,Credit Card,5.99
9283,4164,2022-07-04,Completed,PayPal,0.0
9284,3731,2023-01-16,Completed,Credit Card,5.99
9285,537,2021-08-26,Completed,Credit Card,9.99
9286,2356,2023-04-29,Completed,Debit Card,5.99
9287,1176,2023-10-09,Completed,PayPal,9.99
9288,2805,2021-07-02,Cancelled,Credit Card,5.99
9289,413,2023-10-08,Completed,Debit Card,9.99
9290,2698,2023-07-11,Completed,,0.0
9291,4642,2023-03-31,Completed,Credit Card,0.0
9292,1114,2021-09-08,Completed,Debit Card,5.99
9293,2704,2023-06-14,Completed,PayPal,14.99
9294,1854,2021-01-17,Completed,Cash,5.99
9295,18,2023-10-04,Completed,Credit Card,5.99
9296,4708,2021-06-24,Completed,Debit Card,0.0
9297,2984,2021-07-14,Completed,Credit Card,5.99
9298,2941,2023-08-26,Completed,Credit Card,5.99
9299,4485,2021-10-16,Completed,Debit Card,9.99
9300,4028,2021-11-02,Completed,Credit Card,5.99
9301,4050,2022-05-01,Completed,Credit Card,5.99
9302,4980,2022-04-13,Completed,Credit Card,0.0
9303,4972,2022-10-31,Completed,Credit Card,0.0
9304,1833,2021-09-09,Completed,Credit Card,5.99
9305,3239,2022-05-25,Completed,Credit Card,5.99
9306,2420,2022-03-06,Completed,Debit Card,5.99
9307,1493,2023-01-11,Completed,Credit Card,9.99
9308,4003,2022-02-27,Completed,Debit Card,0.0
9309,1728,2021-06-18,Completed,PayPal,5.99
9310,3772,2023-02-04,Completed,Credit Card,9.99
9311,4793,2022-05-22,Completed,Debit Card,5.99
9312,2853,2022-12-23,Completed,Debit Card,5.99
9313,3718,2023-06-04,Completed,Debit Card,5.99
9314,1221,2021-12-10,Completed,Credit Card,5.99
9315,1823,2024-01-18,Completed,Debit Card,0.0
9316,4265,2023-08-01,Completed,Credit Card,0.0
9317,816,2021-10-09,Completed,Credit Card,0.0
9318,3460,2022-09-30,Completed,Debit Card,9.99
9319,586,2022-12-27,Cancelled,Credit Card,0.0
9320,1046,2021-02-15,Completed,Debit Card,14.99
9321,4776,2022-07-13,Completed,Debit Card,9.99
9322,1218,2021-02-27,Completed,PayPal,5.99
9323,697,2022-06-04,Completed,Credit Card,9.99
9324,1961,2021-08-01,Completed,Cash,0.0
9325,2627,2022-06-30,Returned,Debit Card,5.99
9326,850,2023-07-04,Cancelled,Credit Card,14.99
9327,836,2023-10-14,Completed,Credit Card,0.0
9328,604,2021-07-04,Completed,Debit Card,0.0
9329,1961,2023-05-29,Completed,PayPal,0.0
9330,1700,2021-12-06,Completed,Debit Card,5.99
9331,416,2023-12-26,Completed,Debit Card,0.0
9332,876,2024-01-08,Completed,Credit Card,5.99
9333,241,2021-12-21,Completed,Credit Card,9.99
9334,3895,2021-06-08,Completed,Credit Card,0.0
9335,2689,2024-01-04,Completed,Debit Card,9.99
9336,1538,2021-09-21,Returned,Credit Card,0.0
9337,3056,2022-08-18,Completed,Credit Card,0.0
9338,364,2022-08-08,Returned,Credit Card,0.0
9339,1460,2023-03-02,Completed,PayPal,9.99
9340,2132,2024-01-27,Completed,Debit Card,9.99
9341,3318,2021-11-26,Completed,Credit Card,0.0
9342,4725,2021-07-18,Completed,Cash,0.0
9343,2285,2023-03-31,Completed,Credit Card,9.99
9344,4304,2022-02-03,Pending,Credit Card,5.99
9345,2363,2023-02-08,Returned,Credit Card,0.0
9346,849,2021-09-24,Completed,Credit Card,5.99
9347,1397,2023-09-27,Completed,Credit Card,9.99
9348,1730,2021-01-09,Completed,Debit Card,0.0
9349,1143,2022-03-11,Completed,Debit Card,0.0
9350,1034,2023-12-08,Completed,Debit Card,0.0
9351,1486,2023-06-03,Completed,Debit Card,5.99
9352,1869,2022-08-07,Completed,PayPal,0.0
9353,1394,2023-06-19,Completed,Credit Card,9.99
9354,274,2022-04-18,Completed,Debit Card,9.99
9355,4569,2021-10-17,Completed,Debit Card,5.99
9356,3966,2021-11-29,Completed,Cash,0.0
9357,2043,2022-03-22,Returned,Credit Card,14.99
9358,4291,2021-10-12,Completed,Credit Card,5.99
9359,2636,2021-10-10,Cancelled,Debit Card,5.99
9360,3888,2022-06-01,Completed,Debit Card,14.99
9361,486,2021-11-22,Returned,Credit Card,9.99
9362,4715,2023-06-06,Completed,Debit Card,5.99
9363,2494,2022-02-14,Completed,Credit Card,5.99
9364,1698,2023-07-17,Cancelled,Cash,0.0
9365,4791,2022-03-16,Completed,Credit Card,14.99
9366,859,2023-03-16,Completed,Credit Card,9.99
9367,2037,2023-11-16,Returned,Credit Card,5.99
9368,3933,2021-06-10,Completed,Credit Card,9.99
9369,98,2021-11-21,Returned,Credit Card,9.99
9370,4316,2022-11-29,Completed,Debit Card,0.0
9371,2894,2022-05-30,Cancelled,PayPal,5.99
9372,4603,2021-08-02,Completed,Credit Card,0.0
9373,3602,2022-08-25,Completed,Debit Card,9.99
9374,4254,2022-12-03,Completed,Credit Card,0.0
9375,1681,2021-10-07,Pending,Credit Card,5.99
9376,3930,2023-12-04,Completed,Credit Card,5.99
9377,1389,2023-09-21,Completed,Credit Card,0.0
9378,1015,2024-01-14,Completed,Debit Card,0.0
9379,1845,2022-07-28,Completed,Credit Card,5.99
9380,915,2023-09-04,Completed,PayPal,0.0
9381,3476,2022-12-13,Pending,Debit Card,5.99
9382,4538,2021-01-16,Completed,Debit Card,5.99
9383,1523,2022-07-23,Completed,Cash,5.99
9384,1152,2022-06-13,Completed,Cash,5.99
9385,3079,2023-08-12,Completed,Debit Card,5.99
9386,444,2022-08-03,Completed,Credit Card,0.0
9387,4226,2021-07-04,Completed,Credit Card,5.99
9388,54,2023-06-26,Completed,Debit Card,5.99
9389,4883,2023-05-19,Completed,Debit Card,9.99
9390,1714,2022-10-02,Completed,Cash,0.0
9391,3657,2022-03-16,Completed,Credit Card,5.99
9392,554,2022-07-14,Completed,Credit Card,0.0
9393,3051,2022-07-05,Completed,Credit Card,0.0
9394,875,2021-06-09,Completed,PayPal,5.99
9395,1900,2021-01-08,Completed,Credit Card,0.0
9396,611,2022-12-06,Completed,Credit Card,5.99
9397,3680,2023-07-28,Pending,Credit Card,14.99
9398,4452,2022-09-06,Completed,Credit Card,0.0
9399,2471,2021-03-10,Completed,,5.99
9400,2212,2023-03-03,Completed,Debit Card,14.99
9401,4904,2022-10-21,Completed,Credit Card,0.0
9402,4461,2022-01-09,Completed,Debit Card,5.99
9403,4581,2022-12-18,Completed,Cash,0.0
9404,2019,2022-03-21,Completed,Cash,5.99
9405,4427,2021-12-28,Completed,Debit Card,5.99
9406,26,2022-05-21,Completed,Debit Card,5.99
9407,1617,2021-09-20,Completed,Credit Card,5.99
9408,3640,2022-07-04,Completed,Cash,9.99
9409,2280,2022-09-05,Completed,Credit Card,0.0
9410,3586,2022-07-05,Completed,Credit Card,14.99
9411,1895,2024-01-07,Completed,Credit Card,0.0
9412,4455,2022-04-21,Completed,Credit Card,0.0
9413,1011,2022-07-23,Completed,Credit Card,14.99
9414,785,2023-02-06,Completed,Debit Card,9.99
9415,1830,2021-09-01,Completed,Debit Card,9.99
9416,1712,2023-01-26,Completed,Debit Card,0.0
9417,3649,2022-10-16,Completed,Credit Card,9.99
9418,502,2021-01-11,Completed,PayPal,5.99
9419,2050,2023-07-10,Returned,Credit Card,9.99
9420,4710,2023-09-16,Completed,Credit Card,14.99
9421,2184,2022-10-14,Returned,Debit Card,0.0
9422,3242,2022-06-25,Completed,Cash,5.99
9423,1385,2023-10-09,Completed,Credit Card,9.99
9424,2509,2021-10-07,Completed,Debit Card,5.99
9425,3001,2024-01-19,Completed,Debit Card,0.0
9426,2566,2021-09-05,Completed,PayPal,0.0
9427,2528,2022-10-22,Completed,Credit Card,5.99
9428,256,2023-07-12,Completed,Credit Card,0.0
9429,3602,2021-02-26,Completed,Credit Card,0.0
9430,4000,2023-05-27,Completed,Credit Card,5.99
9431,125,2023-05-18,Returned,Credit Card,0.0
9432,128,2021-12-31,Cancelled,Cash,0.0
9433,2629,2022-12-11,Completed,Credit Card,0.0
9434,1906,2021-01-02,Cancelled,Cash,9.99
9435,2917,2021-08-01,Pending,Credit Card,0.0
9436,2638,2023-05-29,Completed,Cash,9.99
9437,4160,2021-12-21,Completed,Debit Card,9.99
9438,4250,2022-01-19,Completed,Credit Card,5.99
9439,1067,2021-02-23,Completed,Debit Card,0.0
9440,1675,2022-09-08,Completed,Credit Card,9.99
9441,2162,2022-02-04,Completed,Credit Card,5.99
9442,4521,2023-07-08,Completed,Credit Card,0.0
9443,829,2023-06-28,Completed,Credit Card,5.99
9444,1019,2021-09-13,Completed,Debit Card,0.0
9445,4188,2022-06-15,Completed,PayPal,5.99
9446,225,2022-08-08,Completed,Credit Card,5.99
9447,4550,2024-01-28,Cancelled,Cash,5.99
9448,1468,2023-09-02,Completed,Cash,5.99
9449,4626,2021-12-04,Completed,Credit Card,14.99
9450,1904,2022-08-01,Returned,Credit Card,5.99
9451,4240,2023-11-27,Cancelled,Credit Card,5.99
9452,2638,2022-05-28,Completed,Debit Card,9.99
9453,475,2021-09-22,Completed,Credit Card,5.99
9454,1117,2023-05-30,Returned,Credit Card,5.99
9455,4383,2021-08-28,Completed,Debit Card,9.99
9456,2297,2022-12-15,Completed,Debit Card,9.99
9457,4032,2021-12-19,Completed,Credit Card,5.99
9458,3943,2023-11-29,Completed,PayPal,0.0
9459,4847,2022-05-02,Completed,Debit Card,5.99
9460,4533,2021-01-12,Completed,Credit Card,5.99
9461,1360,2022-10-23,Returned,Debit Card,5.99
9462,2791,2023-05-21,Completed,Credit Card,0.0
9463,4223,2024-01-31,Completed,Credit Card,5.99
9464,3984,2021-10-01,Completed,Credit Card,5.99
9465,2901,2021-04-16,Returned,Credit Card,0.0
9466,1796,2021-04-07,Completed,Credit Card,14.99
9467,3806,2023-11-08,Completed,Credit Card,9.99
9468,575,2021-12-26,Pending,Debit Card,9.99
9469,3041,2021-02-13,Completed,Debit Card,5.99
9470,3492,2023-08-29,Completed,Credit Card,5.99
9471,2415,2023-10-26,Cancelled,Credit Card,9.99
9472,822,2021-01-09,Returned,PayPal,5.99
9473,2631,2023-10-25,Completed,Credit Card,5.99
9474,1924,2023-11-20,Cancelled,Credit Card,0.0
9475,1773,2022-01-09,Completed,Credit Card,5.99
9476,273,2021-12-17,Completed,PayPal,14.99
9477,3656,2021-03-15,Pending,PayPal,0.0
9478,133,2021-09-22,Returned,Debit Card,5.99
9479,3124,2022-12-31,Completed,Credit Card,5.99
9480,3367,2021-12-29,Completed,Debit Card,5.99
9481,3409,2021-08-24,Completed,Credit Card,0.0
9482,4043,2021-01-09,Completed,Credit Card,9.99
9483,499,2022-07-15,Completed,Debit Card,0.0
9484,3290,2021-10-23,Completed,Debit Card,9.99
9485,1747,2022-02-05,Completed,Credit Card,0.0
9486,1909,2022-12-09,Completed,Credit Card,0.0
9487,743,2022-06-15,Completed,PayPal,9.99
9488,819,2023-10-03,Completed,PayPal,9.99
9489,4695,2021-06-17,Completed,Debit Card,14.99
9490,566,2022-03-10,Completed,Credit Card,0.0
9491,3529,2021-04-12,Cancelled,PayPal,5.99
9492,765,2021-11-18,Completed,Debit Card,0.0
9493,855,2023-10-01,Completed,Debit Card,0.0
9494,4836,2021-09-25,Completed,Credit Card,0.0
9495,2723,2021-01-24,Completed,Credit Card,0.0
9496,2761,2021-12-10,Completed,Credit Card,9.99
9497,1805,2022-10-08,Completed,Credit Card,0.0
9498,210,2021-06-27,Completed,Credit Card,5.99
9499,4874,2021-02-16,Completed,Debit Card,5.99
9500,2007,2021-02-01,Completed,Credit Card,0.0
9501,4015,2021-12-10,Completed,PayPal,14.99
9502,1684,2021-12-13,Pending,Credit Card,5.99
9503,935,2023-09-09,Completed,Credit Card,14.99
9504,1560,2021-10-06,Completed,Debit Card,14.99
9505,2095,2023-01-10,Completed,Credit Card,14.99
9506,468,2023-08-08,Completed,Credit Card,9.99
9507,1888,2023-11-16,Cancelled,Credit Card,0.0
9508,3995,2023-12-13,Completed,PayPal,0.0
9509,4038,2022-05-23,Pending,Cash,5.99
9510,633,2022-11-13,Completed,Debit Card,5.99
9511,3822,2022-05-29,Pending,PayPal,9.99
9512,69,2022-03-10,Completed,Credit Card,9.99
9513,1761,2021-12-12,Completed,PayPal,0.0
9514,3979,2023-06-03,Completed,Cash,0.0
9515,4688,2021-03-11,Completed,Debit Card,0.0
9516,1731,2022-04-21,Completed,PayPal,5.99
9517,226,2021-12-31,Completed,Debit Card,0.0
9518,3393,2021-12-16,Completed,Credit Card,5.99
9519,799,2022-09-06,Returned,,5.99
9520,4412,2021-04-11,Completed,Debit Card,0.0
9521,4758,2021-01-10,Completed,Debit Card,5.99
9522,1124,2023-08-17,Pending,Debit Card,5.99
9523,417,2023-08-28,Cancelled,PayPal,5.99
9524,120,2021-03-07,Completed,Debit Card,14.99
9525,2350,2021-01-26,Completed,Credit Card,0.0
9526,3040,2022-04-23,Completed,Credit Card,5.99
9527,4239,2023-09-13,Completed,Cash,9.99
9528,1062,2023-12-30,Completed,Debit Card,5.99
9529,370,2021-08-02,Completed,Cash,5.99
9530,3907,2023-10-02,Completed,PayPal,5.99
9531,1179,2021-08-05,Completed,Debit Card,5.99
9532,791,2022-12-12,Returned,Credit Card,0.0
9533,3205,2021-04-11,Completed,Credit Card,5.99
9534,1496,2023-02-17,Completed,Debit Card,5.99
9535,2215,2024-01-16,Completed,Credit Card,5.99
9536,3677,2022-11-03,Completed,PayPal,5.99
9537,2446,2021-10-31,Completed,PayPal,5.99
9538,1041,2022-08-25,Completed,Credit Card,5.99
9539,2446,2023-02-20,Cancelled,Debit Card,0.0
9540,3536,2021-01-28,Completed,Credit Card,0.0
9541,4579,2023-11-03,Completed,Credit Card,5.99
9542,2212,2023-11-11,Completed,Credit Card,0.0
9543,3918,2023-01-27,Completed,PayPal,5.99
9544,1998,2021-11-28,Completed,Credit Card,5.99
9545,1208,2021-04-13,Completed,Credit Card,0.0
9546,2951,2024-01-14,Completed,Credit Card,9.99
9547,2632,2022-10-31,Completed,Credit Card,5.99
9548,497,2021-08-28,Completed,Debit Card,0.0
9549,3479,2023-01-04,Completed,Credit Card,0.0
9550,2691,2021-06-22,Completed,PayPal,5.99
9551,1102,2022-01-18,Completed,Credit Card,5.99
9552,4715,2021-10-15,Completed,Debit Card,9.99
9553,4964,2023-11-11,Completed,Credit Card,5.99
9554,198,2023-05-04,Cancelled,Cash,14.99
9555,2747,2023-02-24,Completed,Credit Card,0.0
9556,1793,2021-04-04,Completed,PayPal,5.99
9557,3151,2021-02-14,Completed,PayPal,9.99
9558,3614,2023-07-25,Completed,Debit Card,0.0
9559,981,2022-08-17,Completed,PayPal,0.0
9560,1060,2022-07-29,Completed,Credit Card,5.99
9561,199,2021-08-13,Completed,Debit Card,14.99
9562,3689,2021-07-30,Completed,Credit Card,5.99
9563,1302,2023-06-25,Completed,PayPal,5.99
9564,281,2021-08-14,Completed,Cash,5.99
9565,2832,2023-02-04,Completed,Cash,0.0
9566,3906,2021-05-08,Completed,Credit Card,5.99
9567,4496,2022-04-26,Returned,Credit Card,0.0
9568,4959,2023-04-11,Cancelled,Credit Card,5.99
9569,186,2022-08-29,Completed,Credit Card,9.99
9570,1919,2023-10-23,Completed,Credit Card,5.99
9571,2571,2023-09-28,Completed,Credit Card,14.99
9572,2629,2022-05-24,Pending,Cash,0.0
9573,92,2023-08-24,Completed,Debit Card,5.99
9574,4401,2021-09-15,Cancelled,Debit Card,9.99
9575,809,2022-12-06,Completed,Credit Card,0.0
9576,4657,2021-02-13,Completed,Debit Card,0.0
9577,4952,2021-08-05,Returned,Cash,5.99
9578,3395,2021-10-26,Completed,Debit Card,5.99
9579,4421,2022-10-10,Completed,Credit Card,14.99
9580,2155,2023-05-23,Completed,Credit Card,5.99
9581,2275,2023-11-03,Completed,Cash,9.99
9582,2637,2022-07-26,Completed,Credit Card,9.99
9583,3568,2023-12-04,Completed,Debit Card,0.0
9584,2676,2022-02-22,Completed,Credit Card,9.99
9585,3660,2022-07-06,Completed,Credit Card,0.0
9586,4413,2022-04-15,Completed,PayPal,0.0
9587,651,2021-10-05,Returned,Credit Card,9.99
9588,3664,2023-06-24,Completed,Credit Card,0.0
9589,2159,2024-01-13,Completed,Credit Card,5.99
9590,2412,2023-05-24,Completed,,5.99
9591,1520,2023-10-02,Completed,Credit Card,0.0
9592,276,2021-06-02,Returned,PayPal,5.99
9593,2578,2022-11-18,Completed,Credit Card,5.99
9594,2133,2022-10-02,Completed,PayPal,5.99
9595,455,2022-01-13,Completed,Cash,14.99
9596,2962,2022-11-27,Completed,Credit Card,5.99
9597,696,2022-10-26,Pending,,0.0
9598,3031,2023-09-21,Returned,Credit Card,0.0
9599,2670,2021-06-17,Completed,PayPal,9.99
9600,3440,2022-09-11,Returned,Credit Card,5.99
9601,3968,2023-06-19,Completed,Credit Card,14.99
9602,2299,2023-10-15,Completed,Credit Card,5.99
9603,79,2021-04-16,Completed,Credit Card,0.0
9604,4621,2021-04-02,Completed,Credit Card,0.0
9605,1428,2023-08-16,Completed,PayPal,5.99
9606,398,2021-06-30,Cancelled,PayPal,5.99
9607,959,2021-06-20,Completed,Credit Card,0.0
9608,3225,2021-04-07,Completed,Debit Card,5.99
9609,4084,2022-04-21,Completed,Debit Card,9.99
9610,2589,2023-01-21,Completed,Debit Card,9.99
9611,4927,2022-01-22,Completed,Debit Card,5.99
9612,4889,2022-03-25,Completed,Debit Card,9.99
9613,1989,2023-04-03,Completed,Debit Card,0.0
9614,291,2022-04-02,Completed,Debit Card,0.0
9615,197,2022-12-17,Completed,Credit Card,0.0
9616,587,2021-11-01,Cancelled,Credit Card,0.0
9617,1836,2021-08-23,Completed,Credit Card,14.99
9618,2110,2023-08-21,Completed,Debit Card,0.0
9619,643,2022-01-03,Completed,Credit Card,5.99
9620,2484,2022-02-18,Completed,Debit Card,5.99
9621,273,2022-06-29,Cancelled,Credit Card,5.99
9622,2860,2021-01-23,Completed,PayPal,5.99
9623,4415,2022-11-25,Completed,Credit Card,5.99
9624,428,2021-06-27,Cancelled,Debit Card,5.99
9625,3176,2023-02-03,Completed,Debit Card,14.99
9626,3922,2022-10-19,Completed,Credit Card,0.0
9627,157,2023-12-28,Completed,Credit Card,0.0
9628,4677,2024-01-18,Completed,PayPal,5.99
9629,592,2023-06-08,Completed,Credit Card,5.99
9630,2088,2023-05-12,Completed,PayPal,5.99
9631,2227,2022-05-23,Cancelled,PayPal,14.99
9632,3551,2021-08-14,Completed,Debit Card,9.99
9633,2944,2022-07-12,Completed,PayPal,9.99
9634,2535,2022-03-30,Completed,,5.99
9635,4253,2024-01-15,Completed,Debit Card,0.0
9636,2109,2023-08-13,Completed,Cash,9.99
9637,46,2021-04-26,Completed,Credit Card,9.99
9638,402,2023-02-08,Completed,Credit Card,5.99
9639,112,2021-08-14,Completed,Credit Card,9.99
9640,330,2021-05-12,Completed,Debit Card,14.99
9641,2407,2022-12-04,Completed,Credit Card,5.99
9642,307,2022-09-15,Completed,Cash,0.0
9643,185,2021-10-26,Completed,Credit Card,5.99
9644,2400,2021-08-26,Completed,PayPal,14.99
9645,3378,2021-08-19,Completed,Credit Card,0.0
9646,2088,2023-12-05,Completed,Credit Card,5.99
9647,2940,2023-10-22,Cancelled,Credit Card,5.99
9648,2064,2022-11-24,Completed,Credit Card,0.0
9649,3785,2022-06-10,Completed,Credit Card,5.99
9650,3155,2021-08-23,Completed,Cash,5.99
9651,4329,2021-10-30,Completed,Credit Card,9.99
9652,1729,2023-03-03,Completed,Debit Card,9.99
9653,2423,2022-10-29,Completed,Credit Card,9.99
9654,4387,2022-11-19,Completed,Credit Card,0.0
9655,3611,2021-08-29,Completed,Debit Card,0.0
9656,2876,2023-09-02,Completed,Credit Card,9.99
9657,1396,2022-02-25,Completed,PayPal,5.99
9658,2960,2022-04-22,Completed,PayPal,0.0
9659,3329,2023-03-18,Completed,Credit Card,0.0
9660,156,2023-03-10,Returned,Debit Card,5.99
9661,2311,2023-05-17,Completed,Credit Card,0.0
9662,4519,2022-09-18,Completed,Debit Card,5.99
9663,4760,2024-01-29,Completed,PayPal,9.99
9664,4957,2021-09-03,Completed,PayPal,5.99
9665,1164,2022-07-25,Completed,Credit Card,14.99
9666,2311,2022-04-02,Completed,Credit Card,0.0
9667,3247,2021-06-30,Completed,Debit Card,5.99
9668,3482,2022-03-23,Completed,Cash,0.0
9669,1103,2023-07-12,Completed,Cash,9.99
9670,2591,2022-06-25,Completed,Credit Card,14.99
9671,3634,2021-02-17,Completed,PayPal,5.99
9672,3458,2021-01-02,Cancelled,Cash,5.99
9673,496,2021-07-10,Completed,Credit Card,0.0
9674,682,2024-01-25,Completed,PayPal,9.99
9675,1577,2021-04-29,Completed,Credit Card,5.99
9676,4345,2021-08-28,Completed,Credit Card,9.99
9677,324,2021-08-09,Completed,Credit Card,0.0
9678,3855,2021-01-10,Completed,Debit Card,5.99
9679,4936,2023-04-20,Completed,PayPal,5.99
9680,2715,2022-05-23,Cancelled,Debit Card,9.99
9681,649,2021-12-04,Completed,Credit Card,5.99
9682,731,2022-01-07,Completed,,5.99
9683,4155,2022-07-15,Completed,Debit Card,14.99
9684,919,2022-07-10,Completed,Debit Card,0.0
9685,1398,2022-04-27,Completed,Debit Card,5.99
9686,875,2021-11-22,Completed,Credit Card,5.99
9687,3147,2023-02-27,Completed,PayPal,0.0
9688,2891,2022-12-13,Completed,Cash,5.99
9689,1450,2022-06-28,Returned,Debit Card,9.99
9690,3055,2022-10-06,Completed,Debit Card,5.99
9691,491,2021-06-14,Completed,Cash,5.99
9692,4562,2023-11-19,Completed,Debit Card,9.99
9693,963,2023-10-24,Completed,Debit Card,14.99
9694,3016,2021-09-04,Completed,Debit Card,9.99
9695,4638,2023-09-25,Completed,Credit Card,9.99
9696,2703,2023-10-23,Completed,Debit Card,14.99
9697,4929,2022-11-08,Completed,PayPal,9.99
9698,185,2022-10-30,Completed,Credit Card,14.99
9699,2526,2021-05-14,Completed,PayPal,9.99
9700,1969,2023-07-11,Completed,Debit Card,5.99
9701,892,2021-08-19,Returned,Credit Card,5.99
9702,2771,2022-12-11,Completed,Debit Card,14.99
9703,177,2022-08-07,Completed,Credit Card,5.99
9704,3598,2022-05-04,Completed,PayPal,9.99
9705,579,2023-04-01,Pending,Credit Card,0.0
9706,4074,2021-03-25,Completed,Cash,14.99
9707,2104,2022-03-14,Completed,Debit Card,5.99
9708,583,2022-07-07,Completed,Debit Card,0.0
9709,3546,2023-01-22,Completed,Cash,9.99
9710,2249,2022-06-10,Completed,Credit Card,5.99
9711,3941,2023-12-30,Completed,Debit Card,0.0
9712,3967,2022-02-24,Completed,Credit Card,0.0
9713,3173,2021-02-28,Completed,PayPal,0.0
9714,1546,2022-08-04,Completed,Debit Card,0.0
9715,832,2022-07-13,Completed,Cash,5.99
9716,327,2021-04-12,Completed,PayPal,9.99
9717,1874,2023-12-11,Pending,Credit Card,5.99
9718,1281,2021-04-06,Cancelled,Credit Card,5.99
9719,2028,2021-05-23,Completed,Debit Card,9.99
9720,997,2021-03-10,Completed,Debit Card,5.99
9721,4784,2021-01-12,Completed,Credit Card,5.99
9722,3757,2023-05-03,Completed,Credit Card,5.99
9723,3294,2022-10-30,Completed,Debit Card,5.99
9724,3866,2023-04-01,Completed,Credit Card,0.0
9725,475,2024-01-13,Pending,PayPal,14.99
9726,1329,2021-07-11,Cancelled,PayPal,0.0
9727,2968,2024-01-03,Completed,PayPal,5.99
9728,2518,2022-03-19,Completed,Credit Card,0.0
9729,3079,2022-01-21,Pending,Credit Card,5.99
9730,817,2022-01-26,Pending,Debit Card,5.99
9731,3386,2021-06-25,Returned,Cash,5.99
9732,4178,2023-03-26,Completed,Credit Card,0.0
9733,2081,2023-08-22,Completed,Credit Card,0.0
9734,2397,2021-12-11,Completed,Credit Card,9.99
