review_id,order_id,product_id,rating,review_text,review_date
6328,1023,70,2,Disappointed,2023-08-15
6329,13852,68,1,Terrible,2021-10-22
6330,14555,71,2,Not great,2021-04-16
6331,7419,155,2,Could be better,2021-06-13
6332,1594,136,3,It's okay,2022-02-20
6333,9554,21,5,Excellent product!,2021-07-20
6334,14507,84,3,It's okay,2023-11-09
6335,14313,54,3,,2023-05-07
6336,2547,187,4,Good quality,2022-04-11
6337,14717,97,4,Satisfied with purchase,2021-01-25
6338,11606,139,5,Highly recommend!,2023-01-21
6339,6275,13,3,Not bad,2021-05-05
6340,10421,61,4,Works well,2021-08-27
6341,12124,130,2,Could be better,2022-11-08
6342,85,83,4,Works well,2024-01-01
6343,366,85,4,Nice product,2023-05-08
6344,13297,138,5,Excellent product!,2023-07-01
6345,9397,14,3,Average product,2023-10-09
6346,2316,179,3,Not bad,2023-10-04
6347,2814,91,5,Best purchase ever!,2021-04-30
6348,9156,160,4,Nice product,2022-01-23
6349,3491,8,3,Not bad,2021-02-08
6350,8232,133,4,Good quality,2022-10-01
6351,2087,54,2,Disappointed,2023-12-14
6352,5068,197,4,Nice product,2023-12-16
6353,1051,19,4,Good quality,2023-07-15
6354,14656,3,5,Highly recommend!,2021-05-30
6355,7560,199,5,Love it!,2023-12-15
6356,9522,30,4,Works well,2021-06-07
6357,8954,57,4,Good quality,2022-12-28
6358,14114,166,5,Best purchase ever!,2023-06-07
6359,5938,102,5,Best purchase ever!,2023-08-14
6360,7343,92,2,Could be better,2021-07-06
6361,6255,159,4,Good quality,2022-08-23
6362,14388,67,4,Satisfied with purchase,2022-01-23
6363,3900,43,3,Not bad,2022-05-06
6364,5356,10,2,Below expectations,2021-02-10
6365,5550,94,3,Not bad,2021-07-24
6366,4136,90,4,Works well,2023-03-21
6367,14568,143,5,,2023-11-26
6368,10098,36,5,Excellent product!,2021-06-13
6369,2385,94,5,,2022-12-06
6370,13345,82,5,Highly recommend!,2022-08-22
6371,210,36,2,Could be better,2022-06-06
6372,10486,74,1,Poor quality,2021-12-10
6373,8498,24,1,Poor quality,2021-01-11
6374,2142,69,2,Could be better,2022-09-14
6375,4465,198,4,Satisfied with purchase,2021-07-29
6376,11736,101,1,Do not buy,2021-05-27
6377,8826,37,4,Good quality,2021-04-25
6378,6449,164,5,Love it!,2021-08-10
6379,6450,27,4,Works well,2022-02-23
6380,2965,46,4,Good quality,2022-10-29
6381,7314,85,4,Works well,2023-09-30
6382,4956,55,5,Love it!,2021-01-17
6383,2768,182,3,It's okay,2022-02-11
6384,1071,84,5,Love it!,2023-01-31
6385,9649,45,4,Nice product,2023-04-21
6386,12380,39,5,Excellent product!,2021-07-09
6387,8553,80,4,Nice product,2021-03-16
6388,10688,156,3,Not bad,2023-10-23
6389,14198,10,5,Excellent product!,2022-06-26
6390,2810,147,2,,2022-06-30
6391,1306,138,5,Love it!,2023-12-28
6392,7337,137,1,Do not buy,2023-04-30
6393,14676,183,2,Could be better,2023-10-22
6394,5310,185,4,Satisfied with purchase,2023-03-29
6395,9698,196,2,Below expectations,2021-10-18
6396,4744,33,5,Best purchase ever!,2021-11-23
6397,1688,124,4,Good quality,2023-08-24
6398,8042,175,4,Works well,2023-03-17
6399,7060,156,2,Below expectations,2023-06-11
6400,2964,85,1,Poor quality,2021-05-27
6401,3576,160,5,Highly recommend!,2023-05-24
6402,11861,135,2,Could be better,2021-08-14
6403,6098,40,5,Excellent product!,2021-11-02
6404,14963,75,4,Satisfied with purchase,2022-03-24
6405,3524,125,5,Love it!,2021-09-14
6406,8114,162,4,Works well,2021-01-14
6407,5645,95,4,Good quality,2021-05-18
6408,12687,114,4,Nice product,2023-09-10
6409,5677,62,4,Good quality,2022-11-17
6410,12504,36,3,Decent,2023-03-29
6411,13393,194,4,Good quality,2021-12-30
6412,7744,54,3,Average product,2022-04-21
6413,2559,88,4,Satisfied with purchase,2021-01-11
6414,12511,72,4,Satisfied with purchase,2023-05-18
6415,5162,19,5,Love it!,2023-04-11
6416,10420,180,4,Nice product,2021-06-18
6417,9338,117,4,Nice product,2023-12-04
6418,5402,62,5,Best purchase ever!,2022-02-24
6419,6459,8,4,Works well,2022-03-03
6420,12096,134,1,Terrible,2023-01-05
6421,12064,129,3,Not bad,2021-01-05
6422,14219,47,2,Below expectations,2022-05-04
6423,5023,103,5,Highly recommend!,2023-07-28
6424,10054,67,5,Highly recommend!,2022-08-15
6425,8752,123,5,Highly recommend!,2021-11-08
6426,12965,30,4,Satisfied with purchase,2022-05-27
6427,6818,6,4,Satisfied with purchase,2022-01-10
6428,12275,162,5,Highly recommend!,2022-07-15
6429,12542,85,5,Best purchase ever!,2021-08-14
6430,4816,33,4,Satisfied with purchase,2023-02-24
6431,5490,174,5,Highly recommend!,2022-08-09
6432,7725,31,3,Not bad,2023-10-12
6433,2481,123,4,Good quality,2022-12-05
6434,5433,148,3,Average product,2022-03-30
6435,9267,193,5,Highly recommend!,2023-03-03
6436,7926,91,5,Love it!,2023-03-12
6437,12261,131,4,Works well,2022-09-06
6438,7138,25,4,,2022-12-01
6439,10237,66,3,,2021-02-25
6440,7299,98,5,Best purchase ever!,2022-09-23
6441,2835,127,2,,2023-08-18
6442,13083,174,5,Love it!,2022-06-30
6443,1152,17,4,Satisfied with purchase,2021-01-27
6444,3403,6,3,Decent,2023-06-09
6445,12848,105,4,Nice product,2022-11-18
6446,1392,176,2,Could be better,2021-12-26
6447,4912,101,4,Good quality,2021-01-12
6448,4849,32,5,Excellent product!,2021-06-10
6449,1505,14,4,Works well,2022-05-31
6450,9415,33,3,Average product,2021-10-11
6451,5794,175,4,Satisfied with purchase,2023-11-03
6452,11713,8,5,Love it!,2021-04-02
6453,3347,170,5,Best purchase ever!,2022-04-15
6454,6570,171,5,Highly recommend!,2021-11-19
6455,11216,62,4,Works well,2023-03-20
6456,10341,109,5,Best purchase ever!,2023-10-15
6457,12026,124,5,Best purchase ever!,2023-07-22
6458,8456,102,5,Love it!,2021-06-06
6459,11987,186,5,Love it!,2023-09-20
6460,807,114,5,Love it!,2022-08-10
6461,4698,164,4,Nice product,2023-05-12
6462,586,105,4,Satisfied with purchase,2023-05-21
6463,32,7,5,Excellent product!,2023-03-14
6464,11702,140,4,Nice product,2022-09-14
6465,11717,93,5,Best purchase ever!,2021-10-01
6466,315,118,3,Average product,2021-06-11
6467,13726,122,5,Excellent product!,2022-04-23
6468,9882,178,3,Average product,2022-08-27
6469,13325,122,4,Good quality,2022-08-07
6470,6225,73,2,Below expectations,2021-08-30
6471,600,123,4,Works well,2021-03-28
6472,10514,98,4,Works well,2021-05-21
6473,6107,183,3,It's okay,2023-06-16
6474,9518,3,3,Decent,2023-04-05
6475,8326,97,3,Average product,2021-08-11
6476,12628,134,4,Good quality,2023-02-25
6477,4101,136,4,Nice product,2023-02-24
6478,5963,116,2,Disappointed,2021-12-19
6479,10119,30,4,Nice product,2023-08-14
6480,892,127,4,Nice product,2021-10-30
6481,5816,15,5,Excellent product!,2021-06-12
6482,11801,199,4,Good quality,2021-01-06
6483,72,22,5,Highly recommend!,2023-05-14
6484,5046,102,2,Not great,2021-03-28
6485,14717,12,3,Decent,2023-11-21
6486,13584,137,5,Best purchase ever!,2023-02-19
6487,7136,118,4,Works well,2022-03-24
6488,5441,113,4,Good quality,2022-09-04
6489,48,31,4,Satisfied with purchase,2023-12-04
6490,7572,21,5,,2022-02-06
6491,7461,152,5,Excellent product!,2022-12-03
6492,1198,45,4,Nice product,2023-02-04
6493,12093,72,2,Not great,2022-01-20
6494,2350,67,5,Highly recommend!,2023-03-28
6495,10737,154,4,Good quality,2023-05-05
6496,13110,93,5,Excellent product!,2023-11-13
6497,12838,143,5,Highly recommend!,2022-07-01
6498,11378,156,3,Decent,2021-03-03
6499,7348,38,2,Below expectations,2021-04-18
6500,7941,200,4,Works well,2023-09-04
6501,3613,69,2,Below expectations,2023-01-20
6502,8792,65,5,Love it!,2021-12-01
6503,9100,174,2,Disappointed,2022-11-27
6504,10572,83,5,Highly recommend!,2023-03-29
6505,7285,56,4,Works well,2022-04-08
6506,1301,157,4,Works well,2023-03-10
6507,10907,166,5,Best purchase ever!,2022-12-06
6508,3456,98,4,Good quality,2023-01-26
6509,935,187,4,Nice product,2021-04-09
6510,4728,131,3,Decent,2021-02-24
6511,532,166,5,Love it!,2023-04-05
6512,8457,78,4,Satisfied with purchase,2023-03-27
6513,2358,32,4,Works well,2023-11-19
6514,9679,58,3,Decent,2022-06-07
6515,13404,132,2,Not great,2023-02-27
6516,13931,21,3,Average product,2021-06-24
6517,6598,68,5,Highly recommend!,2021-05-02
6518,1552,172,4,Works well,2022-09-07
6519,9685,179,4,Works well,2022-02-17
6520,3197,169,3,Average product,2022-01-28
6521,1166,80,1,Do not buy,2023-11-15
6522,8145,101,1,Poor quality,2022-04-05
6523,9667,60,4,Satisfied with purchase,2022-10-19
6524,5790,127,3,It's okay,2022-09-24
6525,4757,23,5,Highly recommend!,2023-03-06
6526,13157,157,4,Works well,2021-05-03
6527,10254,49,5,Best purchase ever!,2023-02-16
6528,12822,38,3,It's okay,2022-04-30
6529,6194,32,2,Could be better,2022-01-07
6530,7061,70,5,Highly recommend!,2023-07-11
6531,3574,97,4,Good quality,2023-09-18
6532,2946,9,5,Excellent product!,2021-06-24
6533,14602,70,4,Works well,2023-07-26
6534,555,27,4,Nice product,2021-08-03
6535,2008,48,3,Decent,2021-05-19
6536,4659,171,2,Disappointed,2021-03-06
6537,240,49,2,Below expectations,2022-10-16
6538,11476,179,4,Works well,2021-06-10
6539,11608,11,3,Average product,2023-10-01
6540,4243,162,4,Nice product,2022-09-14
6541,7647,78,5,Love it!,2023-04-02
6542,13192,16,4,Nice product,2022-11-29
6543,8987,196,5,Excellent product!,2022-02-02
6544,548,107,5,Excellent product!,2023-11-11
6545,6159,172,4,Satisfied with purchase,2022-12-28
6546,10050,140,4,Good quality,2023-10-01
6547,4715,5,2,Not great,2022-09-29
6548,10779,6,4,Works well,2022-10-21
6549,9980,85,4,Good quality,2023-11-18
6550,676,127,3,Average product,2022-12-28
6551,6772,139,5,Best purchase ever!,2021-11-14
6552,12244,92,4,Works well,2021-04-23
6553,1999,49,4,Good quality,2022-10-31
6554,6524,111,3,Decent,2023-09-14
6555,7680,130,2,Below expectations,2022-09-26
6556,10592,62,5,Highly recommend!,2021-01-21
6557,2879,85,4,Satisfied with purchase,2021-09-11
6558,13563,163,5,Highly recommend!,2023-10-09
6559,13127,38,4,Works well,2021-05-03
6560,8359,71,5,Best purchase ever!,2022-07-07
6561,7183,171,4,Nice product,2023-03-25
6562,1835,57,4,Good quality,2021-01-26
6563,7584,191,5,Love it!,2021-02-11
6564,12278,139,5,Love it!,2022-02-15
6565,11493,114,3,Not bad,2023-05-07
6566,9197,73,4,Satisfied with purchase,2022-01-28
6567,5916,102,3,It's okay,2022-05-03
6568,9404,42,4,,2023-03-18
6569,2875,56,5,Highly recommend!,2022-02-03
6570,4631,134,5,Highly recommend!,2022-08-16
6571,8486,8,4,Good quality,2021-02-11
6572,8395,148,5,Love it!,2022-05-26
6573,4421,127,4,Works well,2021-04-18
6574,12833,85,3,Decent,2022-03-27
6575,3051,37,1,Do not buy,2022-03-28
6576,6637,47,3,Average product,2021-06-11
6577,7421,178,5,Highly recommend!,2022-12-11
6578,1766,127,4,Works well,2021-12-06
6579,10983,63,3,Not bad,2022-03-16
6580,9639,136,4,Works well,2022-09-14
6581,8874,111,5,Love it!,2022-02-17
6582,2832,65,3,Average product,2022-05-06
6583,2867,56,4,Works well,2023-09-17
6584,12986,84,2,Not great,2023-03-29
6585,4614,39,5,Best purchase ever!,2022-11-18
6586,4846,129,4,Satisfied with purchase,2022-10-08
6587,9094,24,3,Average product,2023-08-14
6588,2948,136,5,Best purchase ever!,2023-06-04
6589,13241,195,2,,2022-12-20
6590,13688,24,4,Satisfied with purchase,2021-03-09
6591,9009,107,3,Decent,2022-08-20
6592,7179,179,5,Love it!,2022-03-25
6593,3089,200,4,Nice product,2023-02-13
6594,8105,1,3,It's okay,2023-10-12
6595,11729,133,5,Best purchase ever!,2022-10-16
6596,10259,27,5,Best purchase ever!,2021-04-25
6597,12519,154,2,Below expectations,2023-03-13
6598,8932,21,4,Nice product,2023-01-18
6599,7187,8,4,Nice product,2022-02-27
6600,7640,65,5,Best purchase ever!,2021-04-07
6601,14147,179,4,Satisfied with purchase,2021-01-24
6602,8380,69,2,Could be better,2022-12-28
6603,4194,157,5,Best purchase ever!,2023-11-25
6604,394,186,4,Nice product,2021-11-01
6605,4825,146,4,Nice product,2021-07-10
6606,14602,177,2,Not great,2021-09-26
6607,7640,24,5,Excellent product!,2022-08-20
6608,12753,159,5,Excellent product!,2023-09-03
6609,927,64,3,Not bad,2022-06-23
6610,12064,146,3,Not bad,2021-09-28
6611,7410,136,3,Average product,2021-11-10
6612,8305,137,4,Good quality,2021-01-25
6613,13500,7,1,Waste of money,2023-01-06
6614,14501,38,2,Below expectations,2021-03-23
6615,9651,10,4,Nice product,2021-04-25
6616,4430,93,4,Nice product,2021-12-15
6617,8648,68,5,Highly recommend!,2022-12-09
6618,2505,63,5,Highly recommend!,2023-11-06
6619,9969,42,4,Satisfied with purchase,2023-10-05
6620,6389,70,4,Works well,2021-08-14
6621,6192,192,5,Highly recommend!,2021-07-02
6622,11956,125,4,Good quality,2021-05-14
6623,3792,185,5,Highly recommend!,2022-10-30
6624,1722,190,5,,2021-05-23
6625,14689,112,4,Satisfied with purchase,2022-05-14
6626,1670,142,3,It's okay,2021-12-26
6627,4060,68,5,Excellent product!,2023-08-07
6628,9971,58,3,It's okay,2023-04-06
6629,6768,64,5,Excellent product!,2021-07-15
6630,13190,83,4,Nice product,2021-11-23
6631,1950,137,5,Best purchase ever!,2022-11-29
6632,2008,196,3,Decent,2023-02-25
6633,7377,20,4,Satisfied with purchase,2023-09-09
6634,1064,6,5,Best purchase ever!,2023-12-06
6635,13228,12,3,Not bad,2023-07-23
6636,4147,177,4,Nice product,2022-02-16
6637,8788,129,4,Works well,2023-10-07
6638,11196,106,4,Nice product,2023-11-18
6639,9917,82,3,It's okay,2021-07-02
6640,303,109,4,Works well,2021-06-10
6641,5333,166,4,,2021-06-29
6642,201,83,5,Highly recommend!,2023-07-04
6643,5698,193,4,Works well,2021-10-27
6644,3933,131,4,Satisfied with purchase,2021-07-04
6645,1188,112,5,Best purchase ever!,2023-11-13
6646,12474,109,4,Satisfied with purchase,2023-04-27
6647,2562,137,4,Nice product,2021-09-30
6648,10055,109,3,Average product,2022-08-20
6649,13552,184,3,Not bad,2022-12-29
6650,14332,106,2,Disappointed,2021-04-12
6651,14551,174,5,Best purchase ever!,2021-02-21
6652,3112,143,1,Waste of money,2021-02-09
6653,7215,99,5,Love it!,2021-10-30
6654,6889,76,4,Nice product,2023-04-27
6655,3538,130,2,Could be better,2021-08-23
6656,11975,179,5,Highly recommend!,2022-11-05
6657,3314,153,5,Excellent product!,2022-09-15
6658,5354,2,4,Works well,2022-03-25
6659,2403,4,4,Satisfied with purchase,2022-08-25
6660,14851,168,5,Love it!,2022-07-06
6661,9761,55,4,Good quality,2023-03-12
6662,4971,143,4,Good quality,2021-06-28
6663,5906,75,5,Love it!,2022-11-04
6664,2262,75,2,Not great,2022-10-10
6665,4445,194,5,Love it!,2023-04-08
6666,10866,134,5,Highly recommend!,2022-08-04
6667,13423,128,1,Terrible,2023-03-24
6668,11378,55,4,Nice product,2022-12-30
6669,3672,127,3,,2021-08-30
6670,2219,184,4,Nice product,2021-08-17
6671,3988,107,4,Good quality,2022-03-22
6672,1408,84,4,Satisfied with purchase,2022-09-23
6673,8811,67,4,Nice product,2023-10-26
6674,10577,127,4,Works well,2023-03-06
6675,8851,65,5,Best purchase ever!,2022-11-04
6676,9493,140,4,Good quality,2023-05-12
6677,12788,1,3,It's okay,2023-07-27
6678,7797,194,3,Not bad,2022-04-28
6679,11229,101,4,Satisfied with purchase,2023-04-24
6680,1418,15,4,Works well,2023-12-23
6681,14927,164,4,Satisfied with purchase,2022-03-15
6682,5538,172,4,Good quality,2022-08-01
6683,5869,40,5,Love it!,2023-01-04
6684,14396,38,4,Good quality,2022-11-13
6685,10572,36,4,Good quality,2022-07-06
6686,3053,176,4,Nice product,2021-01-28
6687,13837,13,4,Works well,2023-11-28
6688,1349,23,3,It's okay,2021-07-02
6689,2923,64,2,Below expectations,2021-06-20
6690,10630,81,5,Highly recommend!,2022-05-22
6691,6583,39,3,Decent,2021-08-03
6692,5009,70,1,Terrible,2021-01-19
6693,7128,179,3,Decent,2023-03-24
6694,13903,43,4,Works well,2023-05-05
6695,5254,199,3,Average product,2023-09-15
6696,6611,115,2,Below expectations,2022-09-23
6697,10595,48,3,Not bad,2022-04-24
6698,5585,199,2,Disappointed,2022-07-21
6699,4846,15,4,Satisfied with purchase,2022-09-09
6700,1710,184,4,Works well,2023-11-10
6701,6895,133,5,Love it!,2021-01-27
6702,13273,40,5,Excellent product!,2021-10-28
6703,9668,178,2,Not great,2023-02-18
6704,1780,6,5,Highly recommend!,2021-05-22
6705,7730,85,5,Best purchase ever!,2023-03-07
6706,11783,138,4,Works well,2023-04-13
6707,12064,166,4,Satisfied with purchase,2021-11-16
6708,3289,30,4,Nice product,2023-01-06
6709,11091,200,4,Good quality,2021-10-18
6710,5003,68,5,Best purchase ever!,2022-08-01
6711,5218,160,1,Waste of money,2022-03-18
6712,14500,99,2,Below expectations,2022-04-13
6713,1375,40,3,It's okay,2022-12-23
6714,7112,63,4,Works well,2022-06-12
6715,11031,90,5,Best purchase ever!,2022-08-14
6716,1602,4,5,Love it!,2023-02-16
6717,8253,185,5,Best purchase ever!,2021-03-14
6718,13651,96,5,Best purchase ever!,2023-11-28
6719,11238,121,5,Highly recommend!,2023-10-24
6720,3271,31,4,Good quality,2021-10-14
6721,13039,128,4,Nice product,2023-02-18
6722,1675,78,1,Waste of money,2022-10-24
6723,4433,186,1,Waste of money,2023-07-05
6724,14142,28,5,Excellent product!,2021-07-02
6725,3287,162,4,Good quality,2023-04-11
6726,82,23,4,Works well,2021-06-30
6727,13411,101,3,Decent,2021-12-03
6728,11227,189,3,Decent,2021-02-16
6729,6082,132,5,Highly recommend!,2023-12-11
6730,14208,44,5,Excellent product!,2023-12-23
6731,105,187,4,Good quality,2022-09-01
6732,13657,36,4,Good quality,2021-05-30
6733,3164,159,5,Love it!,2021-01-06
6734,1083,163,4,Satisfied with purchase,2022-09-07
6735,14719,147,4,Good quality,2021-10-10
6736,9121,143,4,Satisfied with purchase,2023-11-12
6737,14014,146,4,Works well,2021-12-30
6738,6787,181,3,Decent,2023-05-17
6739,14365,68,3,Not bad,2023-06-23
6740,10391,75,3,Average product,2021-09-11
6741,12298,135,4,Satisfied with purchase,2021-07-26
6742,6302,65,5,Highly recommend!,2022-09-18
6743,12638,165,3,Decent,2023-11-07
6744,8302,32,4,Good quality,2022-02-21
6745,1460,51,5,Best purchase ever!,2023-09-07
6746,13229,56,5,Highly recommend!,2022-04-13
6747,4518,169,5,Best purchase ever!,2022-10-26
6748,5143,102,2,Disappointed,2022-02-05
6749,12636,124,2,Not great,2021-04-05
6750,4058,129,5,Best purchase ever!,2022-07-13
6751,4880,1,5,Best purchase ever!,2023-11-24
6752,7294,34,5,Excellent product!,2022-07-08
6753,1966,140,5,Highly recommend!,2022-08-05
6754,2522,31,4,Good quality,2023-08-01
6755,8780,169,5,Excellent product!,2022-12-30
6756,3600,11,4,Works well,2021-01-09
6757,2485,4,5,Excellent product!,2023-10-22
6758,84,196,4,Satisfied with purchase,2021-12-04
6759,4877,39,3,It's okay,2023-01-27
6760,1823,141,3,Decent,2022-10-20
6761,9778,83,1,Poor quality,2023-10-01
6762,9908,60,5,,2023-12-11
6763,4159,104,4,Works well,2023-04-21
6764,6453,81,4,Nice product,2022-09-08
6765,6860,92,5,Love it!,2021-04-01
6766,7775,42,3,Decent,2022-12-26
6767,13578,106,5,Excellent product!,2023-12-25
6768,4250,179,5,Love it!,2021-12-23
6769,11243,123,4,Good quality,2021-09-03
6770,14521,180,5,Highly recommend!,2021-02-13
6771,573,34,5,Highly recommend!,2023-12-12
6772,8783,106,4,Nice product,2022-04-14
6773,13806,159,4,Good quality,2022-11-24
6774,4672,194,2,Could be better,2022-11-02
6775,12554,119,5,Love it!,2021-10-30
6776,5748,49,4,Works well,2021-01-28
6777,6680,173,4,Satisfied with purchase,2022-08-24
6778,5074,195,5,Excellent product!,2021-06-20
6779,10642,1,2,Disappointed,2023-06-21
6780,12315,133,4,Nice product,2022-11-12
6781,11071,132,5,Love it!,2022-08-19
6782,5769,28,5,Best purchase ever!,2021-06-16
6783,11495,176,1,Poor quality,2021-01-27
6784,11377,29,3,Not bad,2022-02-01
6785,2305,82,5,Love it!,2021-04-02
6786,7817,146,3,It's okay,2023-02-23
6787,11963,113,4,Satisfied with purchase,2021-07-10
6788,586,100,5,Love it!,2022-10-05
6789,14771,116,4,Satisfied with purchase,2022-04-24
6790,12225,33,4,Good quality,2023-08-29
6791,11359,168,4,,2022-07-05
6792,1451,16,3,Decent,2021-11-03
6793,14525,131,4,Works well,2022-05-15
6794,12761,81,1,Poor quality,2023-04-22
6795,5683,90,3,Average product,2022-08-18
6796,11144,85,3,It's okay,2022-10-30
6797,7105,18,2,Disappointed,2022-05-19
6798,4271,43,3,,2023-01-25
6799,13197,61,4,Nice product,2021-04-29
6800,2702,27,4,Works well,2023-02-27
6801,9860,103,1,Waste of money,2023-01-04
6802,9013,15,4,Satisfied with purchase,2021-03-12
6803,8143,79,3,Not bad,2021-03-05
6804,6657,139,5,Excellent product!,2022-06-07
6805,11882,41,5,Excellent product!,2021-04-19
6806,6181,49,4,Nice product,2023-02-24
6807,4537,179,4,Works well,2022-11-19
6808,2027,48,2,Disappointed,2023-10-22
6809,11855,17,1,Do not buy,2021-05-20
6810,7083,31,5,Excellent product!,2021-09-22
6811,8396,132,4,Good quality,2023-09-11
6812,2668,104,3,Not bad,2023-01-22
6813,3492,83,4,Good quality,2021-03-04
6814,9915,95,3,Not bad,2022-11-24
6815,14952,68,4,Works well,2023-01-09
6816,14410,93,2,Could be better,2021-01-15
6817,181,140,4,Satisfied with purchase,2021-08-25
6818,1603,149,2,Could be better,2023-07-09
6819,13949,22,4,Works well,2022-04-08
6820,2049,185,5,Best purchase ever!,2023-07-21
6821,12916,174,3,It's okay,2021-11-28
6822,756,50,3,It's okay,2022-11-02
6823,2324,177,5,Best purchase ever!,2023-08-01
6824,3842,125,4,Works well,2022-10-31
6825,7672,170,4,Works well,2023-10-09
6826,5875,14,1,Poor quality,2023-06-23
6827,2883,132,4,Nice product,2022-10-31
6828,7025,77,4,Good quality,2023-01-17
6829,2102,66,3,Average product,2023-11-11
6830,12862,28,5,Excellent product!,2023-11-13
6831,160,46,4,Works well,2023-01-02
6832,6690,19,1,Poor quality,2022-08-18
6833,8831,88,5,Love it!,2023-11-10
6834,3147,131,4,Satisfied with purchase,2023-08-02
6835,6502,65,4,Satisfied with purchase,2022-09-01
6836,10960,66,4,Works well,2021-11-30
6837,9346,164,5,,2022-02-10
6838,10195,120,3,It's okay,2022-04-07
6839,3148,21,4,Nice product,2021-06-07
6840,4335,197,4,Nice product,2021-02-23
6841,4767,41,4,Nice product,2022-09-15
6842,11614,24,4,Good quality,2023-02-16
6843,13293,45,5,Highly recommend!,2023-01-03
6844,8490,73,4,Satisfied with purchase,2021-11-14
6845,14322,117,4,Nice product,2023-04-01
6846,5150,159,2,Below expectations,2023-02-09
6847,13912,71,2,Not great,2022-12-29
6848,5088,192,2,Not great,2022-07-31
6849,12127,75,3,Average product,2022-09-07
6850,12489,53,3,Average product,2022-05-25
6851,12077,25,4,Works well,2022-09-05
6852,3822,167,3,It's okay,2021-12-05
6853,1888,134,4,Good quality,2023-11-08
6854,14111,124,5,Best purchase ever!,2022-07-28
6855,823,51,4,Nice product,2022-08-16
6856,10651,92,5,Highly recommend!,2023-09-18
6857,13186,60,4,Works well,2021-06-19
6858,3230,54,5,Love it!,2023-11-27
6859,2604,59,4,Works well,2022-04-12
6860,14679,30,3,Decent,2022-03-10
6861,9141,87,4,Nice product,2021-04-18
6862,7082,81,4,Works well,2021-03-25
6863,6440,14,3,It's okay,2023-10-15
6864,9213,4,2,Disappointed,2023-10-12
6865,12274,114,4,Nice product,2023-07-01
6866,3237,166,4,Satisfied with purchase,2022-10-02
6867,7089,118,5,Love it!,2022-11-15
6868,5890,83,5,Love it!,2021-01-03
6869,11453,145,3,It's okay,2022-09-04
6870,13742,155,4,Works well,2023-12-18
6871,3498,137,4,Good quality,2023-09-04
6872,14385,140,4,Nice product,2021-04-10
6873,11923,1,5,Excellent product!,2023-04-18
6874,2061,139,4,Satisfied with purchase,2023-01-25
6875,8655,63,4,Satisfied with purchase,2022-10-28
6876,9281,123,4,Works well,2022-05-04
6877,6182,102,5,Highly recommend!,2022-06-06
6878,7002,67,3,Decent,2023-05-25
6879,14834,36,5,Highly recommend!,2023-03-25
6880,9841,93,4,Nice product,2022-09-21
6881,113,194,3,Average product,2023-01-31
6882,12367,167,3,,2022-09-14
6883,14028,65,4,Good quality,2023-03-13
6884,6677,54,1,Terrible,2022-12-15
6885,2847,159,5,Best purchase ever!,2022-11-28
6886,7731,85,3,Average product,2023-06-19
6887,8229,139,5,Love it!,2021-06-14
6888,5625,96,4,Good quality,2021-04-24
6889,2804,72,3,It's okay,2023-10-07
6890,1461,123,3,Decent,2023-03-27
6891,13383,39,5,Excellent product!,2021-10-03
6892,22,3,2,Could be better,2021-12-01
6893,10019,151,5,Best purchase ever!,2021-01-11
6894,14362,102,4,Good quality,2021-03-06
6895,3407,9,3,It's okay,2022-10-05
6896,6713,43,4,Good quality,2022-10-05
6897,14374,78,5,Excellent product!,2023-09-30
6898,8623,119,5,Love it!,2023-08-07
6899,8812,87,5,Love it!,2021-03-01
6900,3639,136,4,Good quality,2023-09-18
6901,3048,196,4,Works well,2023-01-31
6902,7547,7,3,It's okay,2023-03-20
6903,2167,176,5,Best purchase ever!,2022-11-05
6904,4746,142,2,Could be better,2021-10-19
6905,7467,83,4,Works well,2022-10-01
6906,1647,84,3,Not bad,2023-01-15
6907,14472,106,4,Works well,2023-12-06
6908,10778,194,4,Nice product,2023-02-15
6909,3180,2,4,Satisfied with purchase,2023-11-13
6910,3092,150,5,Best purchase ever!,2022-09-07
6911,13476,71,4,Nice product,2021-05-18
6912,4311,175,4,Works well,2021-05-07
6913,1624,91,4,Good quality,2022-01-02
6914,5084,21,3,Not bad,2021-01-15
6915,10932,46,5,Love it!,2021-12-21
6916,6105,100,4,Satisfied with purchase,2023-04-12
6917,9870,149,4,,2023-03-24
6918,6496,120,4,Satisfied with purchase,2023-03-29
6919,6207,116,4,Good quality,2021-02-15
6920,7885,20,3,Average product,2021-11-05
6921,9375,57,5,Excellent product!,2022-08-06
6922,13544,162,4,,2021-12-31
6923,12400,99,3,Average product,2022-01-05
6924,9676,77,1,Do not buy,2021-07-28
6925,10474,56,5,Best purchase ever!,2023-05-24
6926,11014,38,4,Nice product,2022-07-23
6927,7137,147,3,Average product,2021-10-03
6928,14700,59,4,Nice product,2022-11-29
6929,479,127,4,Works well,2022-03-10
6930,14719,63,4,Nice product,2021-04-09
6931,4806,93,4,Satisfied with purchase,2021-11-24
6932,62,197,4,Works well,2021-05-07
6933,11395,14,5,Highly recommend!,2023-11-14
6934,10801,161,4,Satisfied with purchase,2023-04-05
6935,13041,129,3,Not bad,2023-06-23
6936,2400,74,1,Waste of money,2021-05-04
6937,12673,134,4,Nice product,2021-11-04
6938,7487,158,3,Decent,2023-12-16
6939,10894,119,3,Not bad,2023-03-11
6940,6776,12,2,Below expectations,2021-04-10
6941,11519,107,3,Not bad,2022-10-01
